ID,Year_Birth,Age,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,TotalSpend,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,TotalCampaignsAccepted,Complain
1303,1947,77,Graduation,Married,71100.0,0,2,2022-08-18,75,202,36,136,163,16,127,680,1,2,3,2,4,0,0,1,0,0,0,1,0
1304,1970,54,PhD,Married,91300.0,1,1,2022-06-24,92,390,17,218,83,12,28,748,0,3,6,3,6,1,0,0,0,0,0,1,0
1305,1963,61,PhD,Divorced,73400.0,1,0,2021-09-12,34,914,76,109,17,47,58,1221,1,3,3,4,9,0,0,0,0,0,0,0,0
1306,1960,64,Master,Married,134400.0,0,2,2021-07-16,83,218,15,593,27,29,69,951,2,4,4,5,2,0,0,0,0,0,0,0,0
1307,1983,41,PhD,Married,65400.0,1,1,2020-04-25,36,176,69,672,25,51,19,1012,2,5,3,9,2,0,0,0,0,0,0,0,0
1308,1961,63,Master,Together,46400.0,0,0,2021-12-21,59,784,39,98,205,6,149,1281,1,3,1,2,7,0,0,0,0,0,0,0,0
1309,1960,64,Graduation,Married,59000.0,0,0,2022-11-05,64,1396,99,53,23,15,15,1601,1,5,5,3,4,1,0,0,0,0,0,1,0
1310,1969,55,Master,Together,90800.0,2,0,2020-05-31,15,398,9,161,40,83,74,765,2,6,2,5,6,0,0,0,0,0,0,0,0
1311,1976,48,Graduation,Single,34400.0,1,1,2021-09-27,29,132,10,1830,275,8,29,2284,2,6,4,6,7,0,0,0,0,0,0,0,0
1312,1967,57,2n Cycle,Married,36600.0,1,0,2022-08-03,72,245,10,237,67,105,54,718,2,5,4,7,6,0,0,0,0,0,0,0,0
1313,1981,43,PhD,Together,43100.0,1,0,2022-07-14,41,2699,9,687,10,25,38,3468,6,4,4,6,1,0,0,0,0,0,0,0,0
1314,1974,50,Master,Together,18200.0,1,1,2020-03-18,60,80,46,60,5,10,13,214,3,2,3,5,4,1,0,0,0,1,0,2,0
1315,1945,79,Graduation,Married,53400.0,2,1,2020-04-26,73,593,22,119,48,14,38,834,5,5,2,7,5,0,0,0,0,0,0,0,0
1316,1963,61,PhD,Together,20200.0,0,1,2022-01-25,76,362,9,122,739,37,80,1349,1,3,2,4,5,0,0,0,0,0,0,0,0
1317,1962,62,PhD,Married,51300.0,0,1,2021-08-10,47,131,10,66,221,472,39,939,2,2,1,5,7,0,0,0,0,0,1,0,0
1318,1974,50,Master,Together,75800.0,0,0,2020-06-06,61,288,14,243,69,931,35,1580,0,4,5,1,2,0,0,0,1,0,0,1,0
1319,1940,84,Graduation,Married,39800.0,1,1,2020-07-03,83,75,83,81,107,8,9,363,2,10,5,3,4,0,0,0,0,0,0,0,0
1320,1996,28,Graduation,Together,111900.0,0,0,2022-11-04,92,529,33,582,127,74,31,1376,3,3,2,4,5,0,0,0,0,0,0,0,0
1321,1974,50,Graduation,Married,24800.0,0,0,2022-02-26,63,508,78,195,6,237,21,1045,2,3,5,5,8,0,1,0,0,0,0,1,0
1322,1970,54,Graduation,Single,88600.0,0,1,2022-08-05,56,153,838,1034,59,13,133,2230,3,6,3,6,3,0,0,0,0,0,0,0,0
1323,1981,43,Master,Married,69200.0,2,0,2020-03-25,67,627,31,58,212,18,37,983,1,4,4,6,6,0,0,0,0,1,0,1,0
1324,1994,30,Graduation,Together,21900.0,1,2,2022-07-10,45,161,5,96,563,41,83,949,4,1,3,5,1,0,0,1,0,0,0,1,0
1325,1978,46,Basic,Together,180000.0,0,0,2021-01-20,27,316,37,203,94,45,44,739,9,6,6,6,3,0,0,0,0,0,0,0,0
1326,1979,45,Graduation,Single,48500.0,0,0,2021-10-20,76,147,303,314,11,8,10,793,3,6,3,5,4,0,0,0,0,1,0,1,0
1327,1970,54,Graduation,Together,32800.0,0,2,2022-09-01,2,657,109,115,81,74,147,1183,2,3,2,0,7,0,0,0,0,0,0,0,0
1328,1967,57,Master,Single,25500.0,0,1,2022-10-23,36,66,13,1329,78,49,20,1555,2,8,5,8,4,0,0,0,0,0,0,0,0
1329,1963,61,PhD,Single,45000.0,0,1,2020-11-04,47,92,21,155,119,95,140,622,1,1,2,6,6,0,0,0,0,0,0,0,0
1330,1959,65,Graduation,Divorced,,1,0,2020-05-06,18,202,75,80,68,58,40,523,2,6,1,3,4,0,0,0,0,0,1,0,0
1331,1961,63,PhD,Married,52500.0,2,1,2022-07-11,91,212,52,163,421,58,237,1143,2,3,1,4,3,0,0,0,0,0,0,0,0
1332,1954,70,PhD,Together,43300.0,0,0,2020-07-30,82,644,75,133,52,31,2012,2947,5,2,3,3,3,0,0,0,0,0,0,0,0
1333,1968,56,Graduation,Single,67800.0,0,0,2021-12-04,16,339,24,543,48,136,84,1174,1,6,4,6,2,0,0,0,0,0,0,0,0
1334,1950,74,Basic,Widow,41500.0,0,0,2020-06-21,81,311,46,121,31,8,14,531,4,7,1,2,6,0,0,0,0,0,0,0,0
1335,1971,53,Basic,Divorced,19800.0,0,0,2022-10-30,81,63,18,33,43,8,87,252,3,4,2,8,9,0,0,0,0,0,0,0,0
1336,1968,56,PhD,Married,46600.0,0,1,2020-12-19,86,277,163,229,58,116,75,918,2,5,2,7,3,0,0,0,0,0,0,0,0
1337,1970,54,Graduation,Married,16100.0,0,0,2020-03-21,39,29,4,81,44,19,11,188,2,6,1,7,5,0,0,0,0,1,0,1,0
1338,1963,61,PhD,Together,59300.0,0,0,2021-05-22,49,450,8,71,109,13,28,679,0,5,3,4,7,0,0,0,1,0,0,1,0
1339,1996,28,Graduation,Single,31300.0,1,0,2022-06-15,72,666,12,185,5,83,29,980,4,3,4,5,3,0,0,0,0,0,0,0,0
1340,1983,41,Graduation,Together,54100.0,1,1,2022-06-18,28,178,15,169,37,69,74,542,2,8,1,8,3,0,0,0,0,0,0,0,0
1341,1955,69,Graduation,Together,94000.0,1,1,2022-12-09,50,552,11,178,84,10,28,863,0,4,2,4,6,0,0,0,0,0,0,0,0
1342,1971,53,Graduation,Single,31700.0,0,0,2022-12-06,41,213,5,242,56,68,16,600,0,2,2,5,4,0,0,0,0,0,0,0,0
1343,1962,62,Master,Married,83200.0,1,1,2020-11-21,28,1262,111,127,17,19,22,1558,1,7,3,3,6,0,0,1,0,0,0,1,0
1344,1957,67,Master,Divorced,40600.0,2,0,2022-01-15,65,426,24,210,78,54,10,802,2,6,0,4,3,0,0,0,0,0,0,0,0
1345,1954,70,Master,Together,116000.0,0,1,2022-02-02,16,212,29,145,53,35,110,584,3,8,1,7,6,0,0,0,0,0,0,0,0
1346,1973,51,Graduation,Married,42000.0,0,0,2021-08-02,30,1141,31,467,104,63,54,1860,1,4,4,6,6,0,0,0,0,0,1,0,0
1347,1961,63,Graduation,Together,33400.0,0,0,2022-03-04,91,784,210,177,81,29,117,1398,2,3,2,8,7,0,0,0,0,0,1,0,0
1348,1979,45,Graduation,Single,69600.0,0,1,2022-04-17,51,259,36,1399,64,11,28,1797,1,5,3,6,9,0,0,0,0,0,0,0,0
1349,1979,45,Basic,Married,40600.0,0,1,2021-11-23,38,560,25,111,41,6,23,766,1,4,1,6,6,0,0,0,0,0,0,0,0
1350,1984,40,Graduation,Married,33400.0,1,0,2020-04-17,59,543,14,271,57,7,70,962,2,2,0,6,3,0,0,0,1,0,0,1,0
1351,1959,65,Master,Divorced,,0,1,2021-11-16,93,234,60,672,59,10,134,1169,1,2,3,7,5,0,0,0,0,0,0,0,0
1352,1974,50,PhD,Married,49000.0,0,1,2020-05-14,98,371,28,341,213,52,150,1155,2,4,3,5,7,0,0,0,1,0,0,1,0
1353,1975,49,Graduation,Together,95200.0,0,1,2021-11-06,50,491,231,248,1816,102,25,2913,1,1,4,9,5,0,0,0,0,0,1,0,0
1354,1963,61,Master,Together,19800.0,2,0,2020-07-12,83,157,22,256,11,19,139,604,2,8,3,5,5,1,0,1,0,0,0,2,0
1355,1960,64,Graduation,Together,50600.0,0,0,2022-03-02,15,1386,100,331,7,12,274,2110,1,5,3,5,7,1,0,0,1,0,0,2,0
1356,1986,38,Master,Single,67500.0,1,1,2021-08-04,97,97,16,273,26,34,82,528,1,2,2,7,4,0,0,0,1,0,0,1,0
1357,1971,53,2n Cycle,Married,54900.0,0,0,2021-05-31,13,691,14,191,17,6,184,1103,4,2,4,4,5,0,0,0,0,0,0,0,0
1358,1975,49,Graduation,Together,93800.0,0,0,2020-11-03,89,171,10,454,121,68,96,920,1,2,1,6,4,0,0,0,0,1,0,1,0
1359,1959,65,Graduation,Married,48300.0,0,0,2021-11-13,83,275,77,174,263,28,18,835,4,4,2,4,5,0,0,0,0,0,0,0,0
1360,1955,69,PhD,Single,45800.0,0,1,2020-06-15,41,92,28,73,112,33,141,479,6,2,1,5,5,0,0,0,0,0,0,0,0
1361,1962,62,2n Cycle,Married,66500.0,0,0,2020-10-16,50,133,65,2008,32,19,79,2336,2,6,4,4,6,0,0,0,1,0,0,1,0
1362,1967,57,Graduation,Together,52500.0,0,1,2021-12-17,23,324,240,504,102,16,20,1206,1,5,7,4,8,0,0,0,1,0,0,1,0
1363,1957,67,PhD,Married,41500.0,0,0,2021-09-27,81,365,12,75,184,6,27,669,3,7,3,6,4,0,0,0,0,0,0,0,0
1364,1968,56,PhD,Married,64100.0,1,0,2022-03-13,42,1038,12,157,95,89,81,1472,3,2,4,10,2,0,0,0,0,0,0,0,0
1365,1950,74,Master,Married,36600.0,0,0,2020-09-21,72,226,12,101,79,8,786,1212,2,3,1,9,7,0,0,0,0,0,0,0,0
1366,1956,68,Graduation,Married,37300.0,1,0,2020-06-22,18,631,4,108,36,13,386,1178,1,6,2,6,7,0,0,0,0,0,1,0,0
1367,1976,48,PhD,Single,38800.0,0,1,2021-09-26,83,334,23,490,11,11,9,878,4,3,4,6,3,0,0,0,0,0,1,0,0
1368,1975,49,2n Cycle,Married,95700.0,1,1,2022-02-10,60,669,90,163,165,88,57,1232,2,7,2,6,4,0,0,0,0,1,0,1,0
1369,1964,60,Graduation,Divorced,10700.0,0,0,2021-11-03,93,94,28,1666,335,13,263,2399,5,3,1,5,6,0,0,0,0,0,1,0,0
1370,1957,67,Graduation,Widow,60500.0,1,0,2020-09-18,62,391,8,50,13,99,35,596,3,5,4,6,9,0,0,0,1,0,0,1,0
1371,1957,67,Basic,Together,50800.0,2,1,2022-12-14,25,505,20,186,106,62,30,909,0,4,5,4,6,0,0,0,0,0,0,0,0
1372,1964,60,Graduation,Married,22300.0,1,1,2020-07-10,94,191,32,42,15,9,25,314,3,3,1,6,4,0,0,0,0,0,0,0,0
1373,1976,48,Master,Married,58000.0,0,1,2022-05-17,34,516,95,276,74,28,129,1118,2,5,3,6,6,0,0,1,0,0,0,1,0
1374,1979,45,Graduation,Single,62800.0,1,1,2022-11-07,66,572,78,317,13,8,78,1066,4,4,2,3,4,0,0,0,0,0,0,0,0
1375,1963,61,Graduation,Married,66400.0,0,0,2022-01-11,55,234,22,525,110,51,92,1034,3,7,4,5,3,0,0,0,0,1,0,1,0
1376,1956,68,Master,Married,14000.0,2,1,2020-02-07,39,721,17,41,65,12,36,892,0,4,1,6,4,0,0,0,0,0,0,0,0
1377,1971,53,Graduation,Together,96400.0,0,0,2022-01-12,28,118,64,331,120,15,372,1020,3,5,4,10,4,0,0,0,0,0,1,0,0
1378,1959,65,PhD,Single,35100.0,0,0,2021-09-24,5,65,14,74,89,21,34,297,4,10,0,8,4,0,0,1,0,1,0,2,0
1379,1963,61,Graduation,Single,69500.0,0,1,2021-01-04,51,163,85,223,55,21,136,683,1,3,5,7,3,0,0,0,0,0,0,0,0
1380,1983,41,PhD,Married,71400.0,0,2,2021-03-14,0,482,17,135,111,45,13,803,4,2,4,6,4,0,0,0,0,0,1,0,0
1381,1978,46,Graduation,Single,32800.0,1,1,2021-11-30,51,158,197,51,24,321,46,797,5,6,3,5,0,0,0,0,0,0,0,0,0
1382,1970,54,Graduation,Married,68700.0,2,0,2022-09-22,23,134,41,432,86,156,34,883,0,3,3,7,6,1,0,0,0,0,0,1,0
1383,1955,69,Basic,Married,41600.0,1,0,2021-01-28,33,312,5,142,22,9,55,545,3,4,1,4,7,0,0,0,0,0,0,0,0
1384,1971,53,Graduation,Divorced,18500.0,1,0,2021-04-08,6,351,61,473,85,200,8,1178,1,3,2,4,6,0,0,1,0,0,0,1,0
1385,1980,44,PhD,Married,87600.0,1,1,2020-10-08,74,236,43,555,39,36,325,1234,1,5,4,8,6,0,0,0,0,0,0,0,0
1386,1964,60,Graduation,Married,34500.0,0,0,2020-11-13,10,110,51,821,73,3,58,1116,0,3,4,9,8,0,0,0,0,0,1,0,0
1387,1983,41,Master,Married,33200.0,0,1,2020-06-07,35,333,488,105,29,22,658,1635,2,5,2,6,6,0,0,0,0,0,0,0,0
1388,1983,41,Graduation,Divorced,41200.0,0,0,2021-08-28,19,766,21,74,30,7,118,1016,1,3,2,7,6,0,0,0,0,0,0,0,0
1389,1987,37,Basic,Single,57000.0,0,1,2020-07-26,62,132,8,734,34,20,68,996,2,2,2,5,6,0,0,0,0,0,0,0,0
1390,1972,52,Graduation,Together,48700.0,0,1,2022-11-05,79,1779,139,212,12,327,51,2520,4,3,4,5,7,0,0,0,0,0,0,0,0
1391,1975,49,Graduation,Single,65100.0,0,0,2022-12-14,62,224,8,876,121,10,106,1345,3,4,3,3,4,0,0,1,0,0,0,1,0
1392,1984,40,Graduation,Married,26300.0,0,0,2020-03-18,68,170,11,51,42,6,112,392,1,3,4,6,2,0,0,0,0,0,0,0,0
1393,1973,51,Graduation,Together,35000.0,0,1,2021-11-20,87,381,30,397,10,26,85,929,2,0,2,9,6,0,0,0,1,1,1,2,0
1394,1963,61,PhD,Married,47300.0,1,0,2020-09-25,29,383,12,198,23,13,671,1300,2,5,1,8,7,0,0,0,0,0,0,0,0
1395,1964,60,Graduation,Married,124400.0,0,1,2022-02-10,29,150,34,227,32,30,194,667,6,4,1,3,1,0,0,0,0,0,0,0,0
1396,1971,53,Master,Together,47400.0,0,1,2020-11-11,96,312,25,136,67,35,27,602,1,2,6,6,4,0,1,0,0,0,0,1,0
1397,1954,70,Graduation,Divorced,84200.0,1,0,2020-11-28,83,657,198,88,38,11,29,1021,3,1,0,3,3,0,0,0,0,0,0,0,0
1398,1967,57,Graduation,Married,50900.0,0,1,2021-01-05,21,990,5,395,126,40,81,1637,3,5,0,9,5,0,0,0,0,0,0,0,0
1399,1981,43,PhD,Married,39600.0,0,0,2020-12-05,60,301,32,122,12,13,60,540,4,5,6,4,5,0,0,0,0,0,0,0,0
1400,1944,80,PhD,Married,44400.0,0,2,2022-06-15,20,244,11,236,70,112,67,740,2,4,2,2,7,0,0,0,0,0,0,0,0
1401,1985,39,Graduation,Married,46100.0,0,0,2020-03-30,36,717,16,1719,63,12,12,2539,4,9,3,6,7,0,0,0,0,0,0,0,0
1402,1981,43,Graduation,Divorced,66800.0,0,1,2022-04-21,26,2251,68,122,29,16,137,2623,1,5,3,4,6,0,0,0,0,0,0,0,0
1403,1963,61,Graduation,Together,96700.0,0,0,2022-01-16,34,432,59,168,63,16,42,780,0,2,3,5,5,0,0,0,0,0,0,0,0
1404,1974,50,Master,Together,59400.0,0,0,2021-05-01,37,304,45,167,42,21,644,1223,4,2,3,5,3,0,1,0,0,0,0,1,0
1405,1969,55,PhD,Single,88400.0,1,0,2022-06-28,59,1300,12,151,188,12,71,1734,0,2,1,2,5,0,0,0,0,0,0,0,0
1406,1982,42,Graduation,Married,31500.0,0,1,2021-08-06,69,112,124,121,44,55,42,498,2,3,2,7,9,0,0,0,0,0,0,0,0
1407,1979,45,Master,Together,41000.0,0,0,2022-07-08,31,361,11,405,167,17,84,1045,3,5,4,6,4,0,0,0,1,0,0,1,0
1408,1953,71,Master,Together,35300.0,0,1,2021-04-24,79,4338,160,833,113,80,24,5548,0,2,3,5,7,0,0,0,0,0,0,0,0
1409,1975,49,PhD,Together,58200.0,1,0,2022-12-29,91,555,16,224,14,34,336,1179,1,7,0,7,8,0,0,0,1,0,0,1,0
1410,1966,58,Master,YOLO,42100.0,0,1,2021-05-04,79,744,102,425,38,253,766,2328,2,4,0,3,6,0,0,0,0,0,0,0,0
1411,1969,55,Graduation,Single,71000.0,1,1,2021-09-25,26,279,35,172,117,25,115,743,0,7,5,6,9,0,0,0,0,0,0,0,0
1412,1960,64,Graduation,Together,32000.0,1,0,2022-08-18,2,606,5,145,54,19,102,931,4,6,2,6,6,1,0,0,0,0,0,1,0
1413,1988,36,Graduation,Single,51100.0,0,0,2021-02-01,48,1207,20,128,47,62,28,1492,5,3,3,6,6,0,0,0,0,0,0,0,0
1414,1980,44,Graduation,Married,69500.0,0,0,2022-01-23,84,122,243,102,52,8,53,580,5,7,4,9,4,0,0,0,0,0,0,0,0
1415,1960,64,PhD,Married,18600.0,0,0,2022-06-21,29,285,77,742,83,15,86,1288,3,3,1,6,7,0,0,0,0,0,0,0,0
1416,1954,70,2n Cycle,Married,138500.0,0,0,2022-08-03,21,587,27,167,39,36,31,887,5,5,0,7,3,1,0,0,0,0,0,1,0
1417,1964,60,Graduation,Married,43700.0,0,1,2021-07-31,18,324,145,368,30,73,298,1238,5,4,4,4,7,0,0,0,0,0,0,0,0
1418,1973,51,Graduation,Together,18900.0,0,0,2022-02-21,30,189,38,67,111,91,9,505,2,3,1,13,3,0,0,0,0,0,0,0,0
1419,1971,53,Graduation,Together,54000.0,0,1,2022-10-26,19,1463,224,203,54,120,11,2075,5,1,3,5,5,0,0,0,0,0,0,0,0
1420,1982,42,2n Cycle,Divorced,50800.0,0,2,2022-12-16,18,426,27,191,35,22,363,1064,1,3,3,4,9,0,0,0,0,0,0,0,0
1421,1977,47,Graduation,Together,48100.0,1,1,2022-05-07,1,183,21,85,44,14,118,465,3,6,6,6,6,0,0,0,0,0,1,0,0
1422,1979,45,PhD,Together,80500.0,0,1,2020-11-27,39,977,100,152,81,36,25,1371,1,4,5,3,9,0,0,0,1,0,0,1,0
1423,1972,52,Graduation,Married,71600.0,1,0,2021-02-12,38,1474,42,83,44,25,63,1731,2,5,1,6,8,0,0,0,1,0,0,1,0
1424,1953,71,Graduation,Married,57700.0,2,1,2020-10-10,90,1122,58,199,52,8,66,1505,1,3,2,6,5,0,0,0,0,0,0,0,0
1425,1966,58,Basic,Together,62100.0,2,0,2021-05-27,71,250,13,51,11,38,58,421,3,5,6,6,6,0,0,0,0,0,0,0,0
1426,1980,44,Basic,Together,47600.0,1,1,2020-04-16,53,244,123,178,56,12,19,632,1,3,2,2,6,0,0,0,0,1,0,1,0
1427,1968,56,Graduation,Single,117300.0,0,2,2022-09-11,26,213,103,428,45,30,81,900,2,7,4,4,3,0,0,1,0,0,0,1,0
1428,1974,50,2n Cycle,Married,24600.0,0,1,2022-01-30,78,420,152,174,124,20,180,1070,3,2,2,3,10,0,0,1,0,0,1,1,0
1429,1965,59,PhD,Married,53500.0,0,1,2020-07-29,11,1069,9,98,40,441,12,1669,4,6,4,5,6,0,0,0,0,0,1,0,0
1430,1957,67,Master,Together,51600.0,0,0,2022-11-22,77,613,10,102,260,91,31,1107,4,5,2,7,8,0,0,0,0,0,1,0,0
1431,1967,57,Graduation,Married,73900.0,1,0,2020-09-12,70,2165,16,750,90,68,21,3110,4,3,2,7,7,0,0,0,0,1,0,1,0
1432,1972,52,PhD,Married,33400.0,2,1,2021-08-06,16,62,21,216,17,98,21,435,0,4,1,3,10,0,0,0,0,0,1,0,0
1433,1961,63,Graduation,Single,21700.0,0,0,2020-06-20,89,370,6,468,9,18,71,942,2,3,5,6,6,0,0,0,0,0,0,0,0
1434,1966,58,PhD,Married,53900.0,0,1,2020-11-24,83,810,64,544,39,10,16,1483,1,5,2,10,5,0,0,0,0,0,0,0,0
1435,1958,66,Graduation,Together,57200.0,0,0,2021-07-12,9,208,19,126,45,6,361,765,2,2,4,7,5,0,1,0,0,0,0,1,0
1436,1981,43,Graduation,Married,102200.0,0,1,2022-07-09,18,188,142,105,16,63,62,576,1,8,4,2,3,0,0,0,0,0,0,0,0
1437,1965,59,Graduation,Married,27200.0,0,0,2022-11-17,81,100,400,373,37,57,30,997,2,5,1,4,4,0,0,0,0,1,0,1,0
1438,1984,40,PhD,Married,87100.0,0,0,2020-10-28,29,426,19,105,34,17,17,618,0,0,3,6,4,0,0,0,0,1,0,1,0
1439,1985,39,Graduation,Single,155800.0,1,1,2022-06-14,29,236,23,168,67,26,75,595,3,5,6,3,5,0,0,0,0,0,0,0,0
1440,1968,56,PhD,Together,41700.0,0,0,2020-07-06,24,1577,72,208,514,13,52,2436,2,0,4,3,6,1,0,0,0,1,0,2,0
1441,1957,67,Basic,Single,26900.0,1,0,2021-03-30,87,557,31,134,7,11,12,752,3,6,2,5,6,0,0,0,0,0,1,0,0
1442,1946,78,Graduation,Married,41100.0,1,0,2022-07-12,73,279,45,29,131,17,18,519,4,5,4,6,10,0,0,0,0,0,1,0,0
1443,1952,72,PhD,Single,50300.0,1,0,2021-12-16,65,323,150,62,75,46,353,1009,4,3,1,1,5,0,0,0,0,0,0,0,0
1444,1953,71,Graduation,Married,65600.0,0,0,2020-02-24,95,1063,23,594,27,113,36,1856,1,6,4,6,11,0,0,0,0,0,0,0,0
1445,1984,40,Master,Single,37700.0,1,0,2022-04-29,34,1364,9,168,42,29,51,1663,3,4,6,7,3,0,0,1,0,1,0,2,0
1446,1970,54,Graduation,Together,,1,1,2020-04-19,50,152,9,426,127,144,92,950,3,5,8,3,3,0,0,0,0,0,0,0,0
1447,1973,51,PhD,Divorced,29300.0,0,0,2022-03-22,70,158,23,75,45,591,40,932,2,4,1,3,6,0,0,0,0,0,0,0,0
1448,1944,80,Master,Together,21700.0,0,2,2022-10-25,70,220,18,51,5,47,225,566,3,5,0,3,2,0,0,0,0,0,0,0,0
1449,1955,69,2n Cycle,Married,85100.0,1,0,2022-02-04,26,235,87,442,69,32,30,895,1,6,1,7,6,0,0,0,1,0,0,1,0
1450,1978,46,PhD,Married,16800.0,0,0,2021-04-27,9,50,160,796,96,2,28,1132,4,5,2,5,2,0,0,0,0,0,0,0,0
1451,1972,52,Graduation,Single,45300.0,0,0,2022-03-01,96,163,161,80,26,63,32,525,2,5,0,2,7,0,0,0,0,1,0,1,0
1452,1967,57,PhD,Together,180000.0,0,1,2020-06-16,42,324,26,667,136,45,43,1241,2,6,2,5,7,0,0,0,0,0,1,0,0
1453,1975,49,Master,Single,49700.0,1,0,2022-02-06,54,125,13,76,131,34,22,401,0,5,2,7,6,0,0,0,0,0,0,0,0
1454,1986,38,PhD,Married,29200.0,1,1,2021-04-04,70,517,4,35,205,22,49,832,2,6,1,8,6,0,0,0,0,0,0,0,0
1455,1966,58,Graduation,Married,48700.0,0,0,2020-02-27,5,308,30,361,141,19,228,1087,4,4,3,12,5,0,0,0,0,0,0,0,0
1456,1969,55,2n Cycle,Married,48800.0,0,0,2021-10-14,5,644,86,76,1017,11,17,1851,1,5,4,6,2,0,0,1,0,0,0,1,0
1457,1971,53,PhD,Divorced,54000.0,2,1,2020-07-21,76,151,14,65,174,81,42,527,6,6,0,3,3,0,0,0,0,0,0,0,0
1458,1995,29,PhD,Single,68700.0,1,0,2021-11-17,47,676,9,75,54,6,119,939,2,3,4,5,4,0,0,0,0,0,0,0,0
1459,1945,79,Graduation,Divorced,30400.0,1,0,2020-10-26,76,381,304,123,108,50,476,1442,1,2,4,0,5,0,0,0,1,0,0,1,0
1460,1976,48,PhD,Married,112400.0,0,1,2020-10-08,1,278,20,82,57,14,152,603,0,5,6,3,5,0,0,0,0,0,0,0,0
1461,1967,57,Graduation,Together,56300.0,0,1,2020-03-19,82,1832,27,368,33,147,42,2449,1,2,3,5,5,0,0,0,0,0,0,0,0
1462,1975,49,PhD,Single,70900.0,0,1,2021-08-10,50,412,20,334,18,23,32,839,3,4,4,8,2,1,0,0,0,0,0,1,0
1463,1961,63,Graduation,Married,37000.0,1,1,2022-08-25,60,201,7,314,35,59,175,791,2,5,2,4,2,0,0,0,0,0,0,0,0
1464,1968,56,PhD,Single,92700.0,0,1,2020-10-11,18,505,92,760,129,43,140,1669,2,5,3,6,4,0,0,0,0,0,0,0,0
1465,1976,48,Basic,Divorced,44200.0,0,1,2022-08-18,1,145,6,556,18,131,50,906,3,2,3,2,4,0,0,0,1,0,1,1,0
1466,1996,28,Graduation,Divorced,57100.0,0,0,2022-07-07,50,303,117,84,70,302,42,918,4,3,2,6,10,0,0,0,0,0,0,0,0
1467,1977,47,Basic,Single,32000.0,0,1,2020-01-11,25,2867,39,389,27,124,499,3945,0,6,6,5,7,0,0,0,0,1,0,1,0
1468,1959,65,Graduation,Married,31000.0,1,1,2020-06-11,69,67,20,647,42,62,415,1253,1,5,2,7,3,0,0,0,0,0,0,0,0
1469,1964,60,Master,Married,,0,0,2020-02-08,19,214,22,467,42,23,77,845,4,4,5,5,5,0,0,0,0,0,0,0,0
1470,1964,60,Master,Divorced,40400.0,1,0,2021-06-08,22,293,50,504,55,54,61,1017,4,4,2,2,8,0,0,0,0,0,0,0,0
1471,1949,75,PhD,Married,33200.0,1,0,2021-03-17,53,230,13,154,759,105,15,1276,1,1,2,7,7,0,0,0,0,0,1,0,0
1472,1965,59,Master,Single,36700.0,0,1,2020-11-02,14,206,35,93,24,19,51,428,1,11,5,6,7,0,0,0,0,0,0,0,0
1473,1977,47,Master,Single,69900.0,1,0,2022-12-16,5,2030,14,162,46,35,197,2484,2,5,1,8,6,0,0,0,0,0,0,0,0
1474,1954,70,Graduation,Together,37000.0,2,2,2022-05-16,91,196,4,89,34,13,9,345,1,5,3,7,7,0,0,0,0,0,0,0,0
1475,1980,44,Graduation,Alone,47300.0,2,0,2020-08-15,34,513,61,579,11,87,97,1348,2,4,2,4,4,0,0,0,0,0,1,0,0
1476,1974,50,PhD,Married,50400.0,0,1,2021-08-13,74,200,622,233,128,56,107,1346,0,4,3,2,6,0,0,0,0,0,0,0,0
1477,1960,64,Master,Married,19900.0,0,0,2021-05-01,7,485,55,455,15,6,103,1119,2,7,5,3,6,0,0,0,0,0,0,0,0
1478,1967,57,Master,Married,24700.0,0,1,2021-09-08,56,871,26,39,240,43,23,1242,2,6,1,7,8,0,0,0,0,0,0,0,0
1479,1986,38,Master,Together,58800.0,1,1,2020-09-06,49,334,20,127,21,26,38,566,1,4,0,9,7,0,0,0,0,0,0,0,0
1480,1977,47,Graduation,Married,35100.0,1,1,2020-04-07,48,191,19,64,69,34,25,402,1,2,5,3,4,0,0,0,0,0,0,0,0
1481,1969,55,Master,Married,83100.0,1,1,2021-05-03,87,346,22,67,390,18,490,1333,3,6,4,7,5,0,0,0,0,1,0,1,0
1482,1966,58,Graduation,Single,79500.0,0,1,2022-05-09,20,625,40,281,81,156,296,1479,3,2,4,3,3,0,0,0,0,0,0,0,0
1483,1969,55,PhD,Divorced,70600.0,0,0,2022-07-25,35,857,7,83,27,17,78,1069,2,2,2,2,7,0,0,0,0,0,0,0,0
1484,1963,61,Graduation,Married,119800.0,1,0,2020-05-08,70,523,11,172,27,438,63,1234,4,3,3,7,5,0,0,0,0,0,0,0,0
1485,1945,79,Graduation,Married,48100.0,0,1,2020-08-15,68,321,50,75,7,37,50,540,0,6,3,2,2,0,0,0,0,0,0,0,0
1486,1991,33,Graduation,Divorced,68300.0,1,0,2022-10-20,57,1309,25,137,32,24,39,1566,4,3,6,8,7,0,0,1,0,0,0,1,0
1487,1970,54,Graduation,Married,37800.0,0,0,2020-02-03,62,184,10,355,10,51,9,619,4,8,1,5,6,0,0,0,0,0,0,0,0
